   0.0000000000000000        7.8126220722198776E-003   750.01171893417722        0.0000000000000000        0.0000000000000000        6131.1005522774840     
   1.0296929209327812        7.8126220722198776E-003   750.01171893421440        15.151931331526233        15.151336882717816        6130.9330787314721     
   2.0586657768858760        7.8126220722198776E-003   750.01171893423805        30.293266906876621        30.292076875949824        6130.7736986091841     
   3.0883586978189435        7.8126220722198776E-003   750.01171893423179        45.445198238402796        45.443435838334267        6130.6077437022886     
   4.1173315537723374        7.8126220722198776E-003   750.01171893422463        60.586533813753285        60.584163595839442        6130.4377912516593     
   5.1470244747054048        7.8126220722198776E-003   750.01171893421383        75.738465145279633        75.735518187336609        6130.2642315247595     
   6.1767173956384722        7.8126220722198776E-003   750.01171893420212        90.890396476805478        90.886865865196768        6130.0873107435073     
   7.2056902515918662        7.8126220722198776E-003   750.01171893418791        106.03173205215602        106.02763102140865        6129.9072732771647     
   8.2353831725246440        7.8126220722198776E-003   750.01171893417961        121.18366338368200        121.17900048641532        6129.7239186183569     
   9.2643560284767688        7.8126220722198776E-003   750.01171893416972        136.32499895903243        136.31975106659351        6129.5374944218011     
   10.294048949408566        7.8126220722198776E-003   750.01171893415062        151.47693029055830        151.47113569965964        6129.3478697724167     
   11.323741870340363        7.8126220722198776E-003   750.01171893414403        166.62886162208343        166.62249657862250        6129.1551015377745     
   12.352714726292488        7.8126220722198776E-003   750.01171893413311        181.77019719743475        181.76329006591547        6128.9594327315217     
   13.382407647224285        7.8126220722198776E-003   750.01171893412072        196.92212852896114        196.91467251408173        6128.7605598641549     
   14.411380503176410        7.8126220722198776E-003   750.01171893410765        212.06346410431181        212.05543486706441        6128.5587602711585     
   15.441073424108207        7.8126220722198776E-003   750.01171893409764        227.21539543583813        227.20685019410868        6128.3538977198987     
   16.470766345041167        7.8126220722198776E-003   750.01171893409435        242.36732676736364        242.35821525814168        6128.1459673323916     
   17.499739200995830        7.8126220722198776E-003   750.01171893407070        257.50866234271530        257.49898804356695        6127.9352204878933     
   18.529432121930167        7.8126220722198776E-003   750.01171893405842        272.66059367424083        272.65042650488613        6127.7214883453853     
   19.558404977884830        7.8126220722198776E-003   750.01171893405547        287.80192924959096        287.79122152202336        6127.5049155134138     
   20.588097898819168        7.8126220722198776E-003   750.01171893403966        302.95386058111683        302.94259668903192        6127.2852458973557     
   21.617790819753505        7.8126220722198776E-003   750.01171893402932        318.10579191264668        318.09401311477723        6127.0627677725779     
   22.646763675708169        7.8126220722198776E-003   750.01171893401840        333.24712748799595        333.23485840466316        6126.8376138138929     
   23.676456596642506        7.8126220722198776E-003   750.01171893400351        348.39905881952058        348.38619966977654        6126.6092844794457     
   24.706149517576844        7.8126220722198776E-003   750.01171893398964        363.55099015104616        363.53762306345152        6126.3782700777538     
   25.735122373531507        7.8126220722198776E-003   750.01171893394564        378.69232572639766        378.67846294044125        6126.1446261448673     
   26.764815294465844        7.8126220722198776E-003   750.01171893392097        393.84425705792148        393.82993449099223        6125.9080926467213     
   27.793788150420507        7.8126220722198776E-003   750.01171893389028        408.98559263327189        408.97072345445395        6125.6688063456750     
   28.823481071354845        7.8126220722198776E-003   750.01171893386493        424.13752396480209        424.12212346043020        6125.4266276241415     
   29.853173992289182        7.8126220722198776E-003   750.01171893383093        439.28945529632603        439.27360683587585        6125.1818586292211     
   30.882146848243845        7.8126220722198776E-003   750.01171893380194        454.43079087167530        454.41446629659208        6124.9344847226903     
   31.911839769178183        7.8126220722198776E-003   750.01171893378034        469.58272220320003        469.56580533415314        6124.6840557103878     
   32.940812625132843        7.8126220722198776E-003   750.01171893373487        484.72405777855170        484.70666777481165        6124.4313252592956     
   33.970505546067180        7.8126220722198776E-003   750.01171893372464        499.87598911007672        499.85816367995585        6124.1758172417522     
   35.000198467001518        7.8126220722198776E-003   750.01171893368030        515.02792044160583        515.01153883621350        6123.9160152324830     
