   0.0000000000000000        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893417722        0.0000000000000000        0.0000000000000000        6131.1005522774840     
   1.0296929209327812        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893424987        15.151931331526216        15.151869224124075        6131.0979699500458     
   2.0586657768858760        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893424532        30.293266906876514        30.293120598552399        6131.0967154610071     
   3.0883586978189435        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893423555        45.445198238402781        45.445118850783047        6131.0958547358478     
   4.1173315537723374        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893423032        60.586533813753270        60.586402875522147        6131.0949171000275     
   5.1470244747054048        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893422008        75.738465145279349        75.738222462357129        6131.0939127339161     
   6.1767173956384722        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893421542        90.890396476805805        90.890116946749217        6131.0930177896298     
   7.2056902515918662        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893420076        106.03173205215577        106.03141450822321        6131.0921249111043     
   8.2353831725246440        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893420030        121.18366338368156        121.18328637137654        6131.0912039876885     
   9.2643560284767688        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893418268        136.32499895903186        136.32455995233423        6131.0902757871299     
   10.294048949408566        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893417063        151.47693029055813        151.47644457817893        6131.0893636470819     
   11.323741870340363        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893416131        166.62886162208488        166.62832717125431        6131.0884390052297     
   12.352714726292488        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893415278        181.77019719743484        181.76961175603094        6131.0875001186359     
   13.382407647224285        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893413914        196.92212852896068        196.92148834965880        6131.0865414740665     
   14.411380503176410        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893413141        212.06346410431172        212.06277420179427        6131.0855777556035     
   15.441073424108207        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893412209        227.21539543583702        227.21465325918075        6131.0845927901009     
   16.470766345041167        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893411288        242.36732676736472        242.36653174126940        6131.0835911073655     
   17.499739200995830        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893410378        257.50866234271524        257.50781874474552        6131.0825809428106     
   18.529432121930167        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893409276        272.66059367423998        272.65969764033230        6131.0815445844646     
   19.558404977884830        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893407820        287.80192924959073        287.80097988309382        6131.0804901913607     
   20.588097898819168        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893406217        302.95386058111603        302.95286248089013        6131.0794234723026     
   21.617790819753505        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893402386        318.10579191264156        318.10474425036574        6131.0783373265822     
   22.646763675708169        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893400226        333.24712748799192        333.24602481129983        6131.0772230639805     
   23.676456596642506        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893396850        348.39905881951796        348.39790672010679        6131.0760958687406     
   24.706149517576844        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893393689        363.55099015104508        363.54978982855499        6131.0749505294607     
   25.735122373531507        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893390631        378.69232572639589        378.69107411916144        6131.0737799811668     
   26.764815294465844        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893387652        393.84425705792415        393.84295445940671        6131.0725884640387     
   27.793788150420507        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893384219        408.98559263327382        408.98423799560231        6131.0713740229494     
   28.823481071354845        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893381570        424.13752396480106        424.13612064111953        6131.0701418717872     
   29.853173992289182        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893379455        439.28945529632489        439.28799886032908        6131.0688808911173     
   30.882146848243845        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893376647        454.43079087167234        454.42928685663838        6131.0676087172133     
   31.911839769178183        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893373419        469.58272220320208        469.58116843081757        6131.0663078368234     
   32.940812625132843        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893370122        484.72405777855249        484.72245105729104        6131.0649801480222     
   33.970505546067180        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893366325        499.87598911007336        499.87433227030982        6131.0636325363730     
   35.000198467001518        7.8126220722198776E-003 -0.56666666666666665        0.0000000000000000        750.01171893363619        515.02792044160060        515.02639305273033        6131.0616840891134     
